Variable,Description,
Q1 ,How old are you,
Q2 ,What is your sex,
Q3 ,In what grade are you,
Q4 ,Are you Hispanic/Latino,
Q5 ,What is your race,
Q6 ,How tall are you,
Q7 ,How much do you weigh,
Q8 ,Bicycle helmet use,
Q9 ,Seat belt use,
Q10 ,Riding with a drinking driver,
Q11 ,Drinking and driving,
Q12 ,Texting and driving,
Q13 ,Weapon carrying,
Q14 ,Gun carrying,
Q15 ,Weapon carrying at school,
Q16 ,Safety concerns at school,
Q17 ,Threatened at school,
Q18 ,Physical fighting,
Q19 ,Injurious physical fighting,
Q20 ,Physical fighting at school,
Q21 ,Forced sexual intercourse,
Q22 ,Physical dating violence,
Q23 ,Sexual dating violence,
Q24 ,Bullying at school,
Q25 ,Electronic bullying,
Q26 ,Sad or hopeless,
Q27 ,Considered suicide,
Q28 ,Made a suicide plan,
Q29 ,Attempted suicide,
Q30 ,Injurious suicide attempt,
Q31 ,Ever cigarette use,
Q32 ,Initiation of cigarette use,
Q33 ,Current cigarette use,
Q34 ,Smoked >10 cigarettes,
Q35 ,Cigarettes from store,
Q36 ,Smoking cessation,
Q37 ,Current smokeless tobacco use,
Q38 ,Current cigar use,
Q39 ,Electronic vapor product use,
Q40 ,Current electronic vapor product use,
Q41 ,Ever alcohol use,
Q42 ,Initiation of alcohol use,
Q43 ,Current alcohol use,
Q44 ,5 or more drinks in a row,
Q45 ,Largest number of drinks,
Q46 ,Source of alcohol,
Q47 ,Ever marijuana use,
Q48 ,Initiation of marijuana use,
Q49 ,Current marijuana use,
Q50 ,Ever cocaine use,
Q51 ,Ever inhalant use,
Q52 ,Ever heroin use,
Q53 ,Ever methamphetamine use,
Q54 ,Ever ecstasy use,
Q55 ,Ever synthetic marijuana use,
Q56 ,Ever steroid use,
Q57 ,Ever prescription drug use,
Q58 ,Illegal injected drug use,
Q59 ,Illegal drugs at school,
Q60 ,Ever sexual intercourse,
Q61 ,Sex before 13 years,
Q62 ,Multiple sex partners,
Q63 ,Current sexual activity,
Q64 ,Alcohol/drugs and sex,
Q65 ,Condom use,
Q66 ,Birth control pill use,
Q67 ,Sex of sexual contacts,
Q68 ,Sexual identity,
Q69 ,Perception of weight,
Q70 ,Weight loss,
Q71 ,Fruit juice drinking,
Q72 ,Fruit eating,
Q73 ,Salad eating,
Q74 ,Potato eating,
Q75 ,Carrot eating,
Q76 ,Other vegetable eating,
Q77 ,Soda drinking,
Q78 ,How many glass of milk 7 days,
Q79 ,Breakfast eating,
Q80 ,Physical activity >= 5 days,
Q81 ,Television watching,
Q82 ,Computer use,
Q83 ,PE attendance,
Q84 ,Sports team participation,
Q85 ,HIV testing,
Q86 ,Oral health care,
Q87 ,Asthma,
Q88 ,Hours of sleep on school night,
Q89 ,Grades in school,
Q90 ,Usual use of marijuana,
Q91 ,Ever used LSD,
Q92 ,Sports drinks,
Q93 ,Plain water,
Q94 ,Food allergies,
Q95 ,Muscle strengthening,
Q96 ,Indoor tanning,
Q97 ,Sunburn,
Q98 ,Difficulty concentrating,
Q99 ,How well speak English,
QN8 ,Rarely or never wore a bicycle helmet,
QN9 ,Rarely or never wore a seat belt,
QN10 ,Rode with a driver who had been drinking alcohol,
QN11 ,Drove when drinking alcohol,
QN12 ,Texted or e-mailed while driving a car or other vehicle,
QN13 ,Carried a weapon,
QN14 ,Carried a gun,
QN15 ,Carried a weapon on school property,
QN16 ,Did not go to school because they felt unsafe at school or on their way to or from school,
QN17 ,Were threatened or injured with a weapon on school property,
QN18 ,Were in a physical fight,
QN19 ,Were injured in a physical fight,
QN20 ,Were in a physical fight on school property,
QN21 ,Were ever physically forced to have sexual intercourse,
QN22 ,Experienced physical dating violence,
QN23 ,Experienced sexual dating violence,
QN24 ,Were bullied on school property,
QN25 ,Were electronically bullied,
QN26 ,Felt sad or hopeless,
QN27 ,Seriously considered attempting suicide,
QN28 ,Made a plan about how they would attempt suicide,
QN29 ,Attempted suicide,
QN30 ,"Attempted suicide that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",
QN31 ,Ever tried cigarette smoking,
QN32 ,Smoked a whole cigarette before age 13 years,
QN33 ,Currently smoked cigarettes,
QN34 ,Smoked more than 10 cigarettes per day,
QN35 ,Usually obtained their own cigarettes by buying them in a store or gas station,
QN36 ,Tried to quit smoking cigarettes,
QN37 ,Currently used smokeless tobacco,
QN38 ,Currently smoked cigars,
QN39 ,Ever used electronic vapor products,
QN40 ,Currently used electronic vapor products,
QN41 ,Ever drank alcohol,
QN42 ,Drank alcohol before age 13 years,
QN43 ,Currently drank alcohol,
QN44 ,Drank five or more drinks of alcohol in a row,
QN45 ,Reported that the largest number of drinks they had in a row was 10 or more,
QN46 ,Usually obtained the alcohol they drank by someone giving it to them,
QN47 ,Ever used marijuana,
QN48 ,Tried marijuana before age 13 years,
QN49 ,Currently used marijuana,
QN50 ,Ever used cocaine,
QN51 ,Ever used inhalants,
QN52 ,Ever used heroin,
QN53 ,Ever used methamphetamines,
QN54 ,Ever used ecstasy,
QN55 ,Ever used synthetic marijuana,
QN56 ,Ever took steroids without a doctor's prescription,
QN57 ,Ever took prescription drugs without a doctor's prescription,
QN58 ,Ever injected any illegal drug,
QN59 ,"Were offered, sold, or given an illegal drug on school property",
QN60 ,Ever had sexual intercourse,
QN61 ,Had sexual intercourse before age 13 years,
QN62 ,Had sexual intercourse with four or more persons,
QN63 ,Were currently sexually active,
QN64 ,Drank alcohol or used drugs before last sexual intercourse,
QN65 ,Used a condom,
QN66 ,Used birth control pills,
QN67 ,"Had sexual contact with females, males, or females and males",
QN68 ,Described themselves as gay or lesbian or bisexual,
QN69 ,Described themselves as slightly or very overweight,
QN70 ,Were trying to lose weight,
QN71 ,Did not drink fruit juice,
QN72 ,Did not eat fruit,
QN73 ,Did not eat salad,
QN74 ,Did not eat potatoes,
QN75 ,Did not eat carrots,
QN76 ,Did not eat other vegetables,
QN77 ,"Did not drink a can, bottle, or glass of soda or pop",
QN78 ,Did not drink milk,
QN79 ,Did not eat breakfast,
QN80 ,Were physically active at least 60 minutes per day on 5 or more days,
QN81 ,Watched television 3 or more hours per day,
QN82 ,Played video or computer games or used a computer 3 or more hours per day,
QN83 ,Attended physical education classes on 1 or more days,
