Variable,Description,
Q1 ,How old are you,
Q2 ,What is your sex,
Q3 ,In what grade are you,
Q4 ,Are you Hispanic/Latino,
Q5 ,What is your race,
Q6 ,How tall are you,
Q7 ,How much do you weigh,
Q8 ,Seat belt use,
Q9 ,Riding with a drinking driver,
Q10 ,Drinking and driving,
Q11 ,Texting and driving,
Q12 ,Weapon carrying at school,
Q13 ,Gun carrying,
Q14 ,Safety concerns at school,
Q15 ,Threatened at school,
Q16 ,Times in fight past 12 months,
Q17 ,Physical fighting at school,
Q18 ,Saw physical violence in neighborhood,
Q19 ,Ever been physically forced sexual intercourse,
Q20 ,Sexual violence,
Q21 ,Sexual dating violence,
Q22 ,Physical dating violence,
Q23 ,Bullied at school,
Q24 ,Electronic bullying,
Q25 ,Sad or hopeless,
Q26 ,Considered suicide,
Q27 ,Made a suicide plan past 12 months,
Q28 ,Actually attempted suicide,
Q29 ,Injurious suicide attempt,
Q30 ,Ever cigarette use,
Q31 ,Initiation of cigarette smoking,
Q32 ,Current cigarette use,
Q33 ,Smoked >10 cigarettes,
Q34 ,Electronic vapor product use,
Q35 ,Current electronic vapor product use,
Q36 ,EVP from store,
Q37 ,Current smokeless tobacco use,
Q38 ,Current cigar use,
Q39 ,All tobacco product cessation,
Q40 ,Initiation of alcohol use,
Q41 ,Current alcohol use,
Q42 ,Current binge drinking,
Q43 ,Drinks in a row past 30 days,
Q44 ,Source of alcohol,
Q45 ,Ever marijuana use,
Q46 ,Initiation of marijuana use,
Q47 ,Current marijuana use,
Q48 ,Ever synthetic marijuana use,
Q49 ,Ever prescription pain medicine use,
Q50 ,Ever cocaine use,
Q51 ,Ever inhalant use,
Q52 ,Ever heroin use,
Q53 ,Ever methamphetamine use,
Q54 ,Ever ecstasy use,
Q55 ,Illegal injected drug use,
Q56 ,Illegal drugs at school,
Q57 ,Ever sexual intercourse,
Q58 ,Sex before 13 years,
Q59 ,Number of sex partners,
Q60 ,Current sexual activity,
Q61 ,Alcohol/drugs and sex,
Q62 ,Condom use,
Q63 ,Birth control pill use,
Q64 ,Sex of sexual contacts,
Q65 ,Sexual identity,
Q66 ,Perception of weight,
Q67 ,Weight loss,
Q68 ,Fruit juice drinking,
Q69 ,Fruit eating,
Q70 ,Green salad eating,
Q71 ,Potato eating,
Q72 ,Carrot eating,
Q73 ,Other vegetable eating,
Q74 ,No soda drinking,
Q75 ,No milk drinking,
Q76 ,Breakfast eating,
Q77 ,Physical activity >= 5 days,
Q78 ,Screen time,
Q79 ,PE attendance,
Q80 ,Sports team participation,
Q81 ,Concussion,
Q82 ,HIV testing,
Q83 ,STD testing,
Q84 ,Oral health care,
Q85 ,Current mental health,
Q86 ,Hours of sleep on school night,
Q87 ,Homelessness,
Q88 ,Current Rx Pain med w/out Rx,
Q89 ,Ever used hallucinogenic drugs,
Q90 ,Sports drinks,
Q91 ,Plain water,
Q92 ,Muscle strengthening,
Q93 ,Mental health status COVID-19,
Q94 ,Parental job loss COVID-19,
Q95 ,Sunburn,
Q96 ,Feel close to people at their school,
Q97 ,Adult know whereabouts,
Q98 ,Difficulty concentrating,
Q99 ,How well speak English,
QN8 ,Did not always wear a seat belt,
QN9 ,Rode with a driver who had been drinking alcohol,
QN10 ,Drove a car or other vehicle when they had been drinking alcohol,
QN11 ,Texted or e-mailed while driving a car or other vehicle,
QN12 ,Carried a weapon on school property,
QN13 ,Carried a gun,
QN14 ,Did not go to school because they felt unsafe at school or on their way to or from school,
QN15 ,Were threatened or injured with a weapon on school property,
QN16 ,Were in a physical fight,
QN17 ,Were in a physical fight on school property,
QN18 ,"Ever saw someone get physically attacked, beaten, stabbed, or shot in their neighborhood",
QN19 ,Were ever physically forced to have sexual intercourse,
QN20 ,Experienced sexual violence,
QN21 ,Experienced sexual dating violence,
QN22 ,Experienced physical dating violence,
QN23 ,Were bullied on school property,
QN24 ,Were electronically bullied,
QN25 ,Felt sad or hopeless,
QN26 ,Seriously considered attempting suicide,
QN27 ,Made a plan about how they would attempt suicide,
QN28 ,Attempted suicide,
QN29 ,"Had a suicide attempt that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",
QN30 ,Ever tried cigarette smoking,
QN31 ,First tried cigarette smoking before age 13 years,
QN32 ,Currently smoked cigarettes,
QN33 ,Smoked more than 10 cigarettes per day,
QN34 ,Ever used an electronic vapor product,
QN35 ,Currently used an electronic vapor product,
QN36 ,"Usually got their electronic vapor products by buying them themselves in a convenience store, supermarket, discount store, or gas station",
QN37 ,Currently used smokeless tobacco,
QN38 ,Currently smoked cigars,
QN39 ,Tried to quit using all tobacco products,
QN40 ,Had their first drink of alcohol before age 13 years,
QN41 ,Currently drank alcohol,
QN42 ,Currently were binge drinking,
QN43 ,Reported that the largest number of drinks they had in a row was 10 or more,
QN44 ,Usually got the alcohol they drank by someone giving it to them,
QN45 ,Ever used marijuana,
QN46 ,tried marijuana for the first time before age 13 years,
QN47 ,Currently used marijuana,
QN48 ,Ever used synthetic marijuana,
QN49 ,Ever took prescription pain medicine without a doctor's prescription or differently than how a doctor told them to use it,
QN50 ,Ever used cocaine,
QN51 ,Ever used inhalants,
QN52 ,Ever used heroin,
QN53 ,Ever used methamphetamines,
QN54 ,Ever used ecstasy,
QN55 ,Ever injected any illegal drug,
QN56 ,"Were offered, sold, or given an illegal drug on school property",
QN57 ,Ever had sexual intercourse,
QN58 ,Had sexual intercourse for the first time before age 13 years,
QN59 ,Had sexual intercourse with four or more persons during their life,
QN60 ,Were currently sexually active,
QN61 ,Drank alcohol or used drugs before last sexual intercourse,
QN62 ,Used a condom during last sexual intercourse,
QN63 ,Used birth control pills before last sexual intercourse with opposite-sex partner,
QN66 ,Described themselves as slightly or very overweight,
QN67 ,Were trying to lose weight,
QN68 ,Did not drink fruit juice,
QN69 ,Did not eat fruit,
QN70 ,Did not eat green salad,
QN71 ,Did not eat potatoes,
QN72 ,Did not eat carrots,
QN73 ,Did not eat other vegetables,
QN74 ,"Did not drink a can, bottle, or glass of soda or pop",
QN75 ,Did not drink milk,
QN76 ,Did not eat breakfast,
QN77 ,Were physically active at least 60 minutes per day on 5 or more days,
QN78 ,Spent 3 or more hours per day on screen time,
QN79 ,Attended physical education (PE) classes on 1 or more days,
