Variable,Description,
Q1 ,How old are you,
Q2 ,What is your sex,
Q3 ,In what grade are you,
Q4 ,Are you Hispanic/Latino,
Q5 ,What is your race,
Q6 ,How tall are you,
Q7 ,How much do you weigh,
Q8 ,Seat belt use,
Q9 ,Riding with a drinking driver,
Q10 ,Drinking and driving,
Q11 ,Texting and driving,
Q12 ,Weapon carrying,
Q13 ,Weapon carrying at school,
Q14 ,Gun carrying past 12 mos,
Q15 ,Safety concerns at school,
Q16 ,Threatened at school,
Q17 ,Physical fighting,
Q18 ,Physical fighting at school,
Q19 ,Ever been physically forced sexual intercourse,
Q20 ,Sexual violence,
Q21 ,Sexual dating violence,
Q22 ,Physical dating violence,
Q23 ,Bullying at school,
Q24 ,Electronic bullying,
Q25 ,Sad or hopeless,
Q26 ,Considered suicide,
Q27 ,Made a suicide plan,
Q28 ,Attempted suicide,
Q29 ,Injurious suicide attempt,
Q30 ,Ever cigarette use,
Q31 ,Initiation of cigarette smoking,
Q32 ,Current cigarette use,
Q33 ,Smoked >10 cigarettes,
Q34 ,Electronic vapor product use,
Q35 ,Current electronic vapor product use,
Q36 ,EVP from store,
Q37 ,Current smokeless tobacco use,
Q38 ,Current cigar use,
Q39 ,All tobacco product cessation,
Q40 ,Initiation of alcohol use,
Q41 ,Current alcohol use,
Q42 ,Current binge drinking,
Q43 ,Largest number of drinks,
Q44 ,Source of alcohol,
Q45 ,Ever marijuana use,
Q46 ,Initiation of marijuana use,
Q47 ,Current marijuana use,
Q48 ,Ever synthetic marijuana use,
Q49 ,Ever prescription pain medicine use,
Q50 ,Ever cocaine use,
Q51 ,Ever inhalant use,
Q52 ,Ever heroin use,
Q53 ,Ever methamphetamine use,
Q54 ,Ever ecstasy use,
Q55 ,Ever steroid use,
Q56 ,Illegal injected drug use,
Q57 ,Illegal drugs at school,
Q58 ,Ever sexual intercourse,
Q59 ,Sex before 13 years,
Q60 ,Multiple sex partners,
Q61 ,Current sexual activity,
Q62 ,Alcohol/drugs and sex,
Q63 ,Condom use,
Q64 ,Birth control pill use,
Q65 ,Sex of sexual contacts,
Q66 ,Sexual identity,
Q67 ,Perception of weight,
Q68 ,Weight loss,
Q69 ,Fruit juice drinking,
Q70 ,Fruit eating,
Q71 ,Green salad eating,
Q72 ,Potato eating,
Q73 ,Carrot eating,
Q74 ,Other vegetable eating,
Q75 ,No soda drinking,
Q76 ,No milk drinking,
Q77 ,Breakfast eating,
Q78 ,Physical activity >= 5 days,
Q79 ,Television watching,
Q80 ,How many hours/day play video games,
Q81 ,PE attendance,
Q82 ,Sports team participation,
Q83 ,Concussion,
Q84 ,HIV testing,
Q85 ,STD testing,
Q86 ,Oral health care,
Q87 ,Asthma,
Q88 ,Hours of sleep on school night,
Q89 ,Grades in school,
Q90 ,Current Rx Pain med w/out Rx,
Q91 ,Ever used hallucinogenic drugs,
Q92 ,Sports drinks,
Q93 ,Plain water,
Q94 ,Food allergies,
Q95 ,Muscle strengthening,
Q96 ,Indoor tanning,
Q97 ,Sunscreen use outside,
Q98 ,Difficulty concentrating,
Q99 ,How well speak English,
QN8 ,Rarely or never wore a seat belt,
QN9 ,Rode with a driver who had been drinking alcohol,
QN10 ,Drove a car or other vehicle when they had been drinking alcohol,
QN11 ,Texted or e-mailed while driving a car or other vehicle,
QN12 ,Carried a weapon,
QN13 ,Carried a weapon on school property,
QN14 ,Carried a gun,
QN15 ,Did not go to school because they felt unsafe at school or on their way to or from school,
QN16 ,Were threatened or injured with a weapon on school property,
QN17 ,Were in a physical fight,
QN18 ,Were in a physical fight on school property,
QN19 ,Were ever physically forced to have sexual intercourse,
QN20 ,Experienced sexual violence,
QN21 ,Experienced sexual dating violence,
QN22 ,Experienced physical dating violence,
QN23 ,Were bullied on school property,
QN24 ,Were electronically bullied,
QN25 ,Felt sad or hopeless,
QN26 ,Seriously considered attempting suicide,
QN27 ,Made a plan about how they would attempt suicide,
QN28 ,Attempted suicide,
QN29 ,"Had a suicide attempt that resulted in an injury, poisoning, or overdose that had to be treated by a doctor or nurse",
QN30 ,Ever tried cigarette smoking,
QN31 ,First tried cigarette smoking before age 13 years,
QN32 ,Currently smoked cigarettes,
QN33 ,Smoked more than 10 cigarettes per day,
QN34 ,Ever used an electronic vapor product,
QN35 ,Currently used an electronic vapor product,
QN36 ,Usually got their own electronic vapor products by buying them in a store,
QN37 ,Currently used smokeless tobacco,
QN38 ,Currently smoked cigars,
QN39 ,Tried to quit using all tobacco products,
QN40 ,Had their first drink of alcohol before age 13 years,
QN41 ,Currently drank alcohol,
QN42 ,Currently were binge drinking,
QN43 ,Reported that the largest number of drinks they had in a row was 10 or more,
QN44 ,Usually got the alcohol they drank by someone giving it to them,
QN45 ,Ever used marijuana,
QN46 ,tried marijuana for the first time before age 13 years,
QN47 ,Currently used marijuana,
QN48 ,Ever used synthetic marijuana,
QN49 ,Ever took prescription pain medicine without a doctor's prescription or differently than how a doctor told them to use it,
QN50 ,Ever used cocaine,
QN51 ,Ever used inhalants,
QN52 ,Ever used heroin,
QN53 ,Ever used methamphetamines,
QN54 ,Ever used ecstasy,
QN55 ,Ever took steroids without a doctor's prescription,
QN56 ,Ever injected any illegal drug,
QN57 ,"Were offered, sold, or given an illegal drug on school property",
QN58 ,Ever had sexual intercourse,
QN59 ,Had sexual intercourse for the first time before age 13 years,
QN60 ,Had sexual intercourse with four or more persons during their life,
QN61 ,Were currently sexually active,
QN62 ,Drank alcohol or used drugs before last sexual intercourse,
QN63 ,Used a condom during last sexual intercourse,
QN64 ,Used birth control pills before last sexual intercourse,
QN65 ,"Had sexual contact with females, males, or females and males",
QN66 ,Described themselves as gay or lesbian or bisexual,
QN67 ,Described themselves as slightly or very overweight,
QN68 ,Were trying to lose weight,
QN69 ,Did not drink fruit juice,
QN70 ,Did not eat fruit,
QN71 ,Did not eat green salad,
QN72 ,Did not eat potatoes,
QN73 ,Did not eat carrots,
QN74 ,Did not eat other vegetables,
QN75 ,"Did not drink a can, bottle, or glass of soda or pop",
QN76 ,Did not drink milk,
QN77 ,Did not eat breakfast,
QN78 ,Were physically active at least 60 minutes per day on 5 or more days,
QN79 ,Watched television 3 or more hours per day,
QN80 ,Played video or computer games or used a computer 3 or more hours per day,
